key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
5135,10626,"锻冶","RecipeLevelTable#535","铋金羊角锤",1,"铋金锭",2,"红松木材",1,"植物胶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5136,10628,"锻冶","RecipeLevelTable#535","铋金锉刀",1,"铋金锭",3,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5137,10630,"锻冶","RecipeLevelTable#535","铋金手钳",1,"铋金锭",3,"白镴锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5138,18364,"木工","RecipeLevelTable#535","红松木泥岩砂轮机",1,"红松木材",2,"弗里金锭",1,"绿片岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5139,10633,"锻冶","RecipeLevelTable#535","铋金平斩",1,"铋金锭",2,"辉翠银锭",1,"红松木材",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5140,18365,"木工","RecipeLevelTable#535","红松木纺车",1,"红松木材",3,"铋金锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5141,10634,"锻冶","RecipeLevelTable#535","铋金研钵",1,"铋金锭",3,"红松木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5142,10635,"锻冶","RecipeLevelTable#535","铋金厨刀",1,"铋金锭",2,"红松木材",1,"绿片岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5143,10637,"锻冶","RecipeLevelTable#535","铋金碎石锤",1,"铋金锭",2,"红松木材",1,"植物胶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5144,10639,"锻冶","RecipeLevelTable#535","铋金园艺镰",1,"铋金锭",2,"红松木材",1,"绿片岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5145,10654,"锻冶","RecipeLevelTable#545","锰钢手锯",1,"锰钢锭",3,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5146,10656,"锻冶","RecipeLevelTable#545","锰钢横头锤",1,"锰钢锭",2,"铁木材",1,"金毗罗鳄革",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5147,10658,"锻冶","RecipeLevelTable#545","锰钢圆头锤",1,"锰钢锭",3,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5148,10660,"锻冶","RecipeLevelTable#545","锰钢工艺锤",1,"锰钢锭",2,"蓝锆石",1,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5149,10661,"锻冶","RecipeLevelTable#545","锰钢圆革刀",1,"锰钢锭",2,"铁木材",1,"铁云母磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5150,16479,"雕金","RecipeLevelTable#545","锰钢缝针",1,"蓝锆石",1,"锰钢锭",2,"铁云母磨刀石",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5151,11884,"铸甲","RecipeLevelTable#545","锰钢蒸馏器",1,"锰钢锭",3,"蓝锆石",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5152,11885,"铸甲","RecipeLevelTable#545","锰钢陆行鸟煎锅",1,"锰钢锭",3,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5153,10665,"锻冶","RecipeLevelTable#545","锰钢鹤嘴锄",1,"锰钢锭",2,"铁木材",1,"金毗罗鳄革",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5154,10667,"锻冶","RecipeLevelTable#545","锰钢手斧",1,"锰钢锭",2,"蓝锆石",1,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5155,18386,"木工","RecipeLevelTable#545","铁木钓竿",1,"铁木材",2,"锰钢锭",1,"金毗罗鳄革",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5156,10655,"锻冶","RecipeLevelTable#545","锰钢羊角锤",1,"锰钢锭",2,"铁木材",1,"月凝胶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5157,10657,"锻冶","RecipeLevelTable#545","锰钢锉刀",1,"锰钢锭",3,"绛红草布",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5158,10659,"锻冶","RecipeLevelTable#545","锰钢手钳",1,"锰钢锭",3,"弗里金锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5159,18384,"木工","RecipeLevelTable#545","铁木泥岩砂轮机",1,"铁木材",2,"蓝锆石",1,"铁云母磨刀石",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5160,10662,"锻冶","RecipeLevelTable#545","锰钢平斩",1,"锰钢锭",2,"铋金锭",1,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5161,18385,"木工","RecipeLevelTable#545","铁木纺车",1,"铁木材",3,"锰钢锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5162,10663,"锻冶","RecipeLevelTable#545","锰钢研钵",1,"锰钢锭",3,"铁木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5163,10664,"锻冶","RecipeLevelTable#545","锰钢厨刀",1,"锰钢锭",2,"铁木材",1,"铁云母磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5164,10666,"锻冶","RecipeLevelTable#545","锰钢碎石锤",1,"锰钢锭",2,"铁木材",1,"月凝胶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5165,10668,"锻冶","RecipeLevelTable#545","锰钢园艺镰",1,"锰钢锭",2,"铁木材",1,"铁云母磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5166,10691,"锻冶","RecipeLevelTable#560","球粒陨石手锯",1,"球粒陨石锭",3,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5167,10692,"锻冶","RecipeLevelTable#560","球粒陨石横头锤",1,"球粒陨石锭",2,"完满木材",1,"蛇牛革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5168,10693,"锻冶","RecipeLevelTable#560","球粒陨石圆头锤",1,"球粒陨石锭",3,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5169,10694,"锻冶","RecipeLevelTable#560","球粒陨石工艺锤",1,"球粒陨石锭",2,"星点石英",1,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5170,10695,"锻冶","RecipeLevelTable#560","球粒陨石圆革刀",1,"球粒陨石锭",2,"完满木材",1,"铁云母磨刀石",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5171,16513,"雕金","RecipeLevelTable#560","球粒陨石缝针",1,"星点石英",1,"球粒陨石锭",2,"铁云母磨刀石",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5172,11904,"铸甲","RecipeLevelTable#560","球粒陨石蒸馏器",1,"球粒陨石锭",3,"星点石英",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"冰之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5173,11905,"铸甲","RecipeLevelTable#560","球粒陨石爆弹怪煎锅",1,"球粒陨石锭",3,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"冰之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5174,10696,"锻冶","RecipeLevelTable#560","球粒陨石鹤嘴锄",1,"球粒陨石锭",2,"完满木材",1,"蛇牛革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5175,10697,"锻冶","RecipeLevelTable#560","球粒陨石手斧",1,"球粒陨石锭",2,"星点石英",1,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5176,18401,"木工","RecipeLevelTable#560","完满木钓竿",1,"完满木材",2,"球粒陨石锭",1,"蛇牛革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5177,10682,"锻冶","RecipeLevelTable#555","球粒陨石羊角锤",1,"球粒陨石锭",2,"完满木材",1,"月凝胶",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5178,10683,"锻冶","RecipeLevelTable#555","球粒陨石锉刀",1,"球粒陨石锭",3,"迷彩绒",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5179,10684,"锻冶","RecipeLevelTable#555","球粒陨石手钳",1,"球粒陨石锭",3,"弗里金锭",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5180,18399,"木工","RecipeLevelTable#560","完满木泥岩砂轮机",1,"完满木材",2,"星点石英",1,"铁云母磨刀石",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5181,10685,"锻冶","RecipeLevelTable#555","球粒陨石平斩",1,"球粒陨石锭",2,"锰钢锭",1,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5182,18400,"木工","RecipeLevelTable#560","完满木纺车",1,"完满木材",3,"球粒陨石锭",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5183,10686,"锻冶","RecipeLevelTable#555","球粒陨石研钵",1,"球粒陨石锭",3,"完满木材",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5184,10687,"锻冶","RecipeLevelTable#555","球粒陨石厨刀",1,"球粒陨石锭",2,"完满木材",1,"铁云母磨刀石",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5185,10688,"锻冶","RecipeLevelTable#555","球粒陨石碎石锤",1,"球粒陨石锭",2,"完满木材",1,"月凝胶",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5186,10689,"锻冶","RecipeLevelTable#555","球粒陨石园艺镰",1,"球粒陨石锭",2,"完满木材",1,"铁云母磨刀石",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"火之水晶",8,"土之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5187,14748,"裁缝","RecipeLevelTable#517","黑麻帽",1,"黑麻布",2,"伽迦象革",1,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5188,14751,"裁缝","RecipeLevelTable#517","黑麻胴着",1,"黑麻布",3,"伽迦象革",2,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5189,13225,"制革","RecipeLevelTable#517","伽迦象革半手甲",1,"伽迦象革",2,"黑麻布",1,"海燕革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5190,14762,"裁缝","RecipeLevelTable#517","黑麻束裤",1,"黑麻布",2,"伽迦象革",1,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5191,13234,"制革","RecipeLevelTable#517","伽迦象革足袋",1,"伽迦象革",2,"黑麻布",1,"海燕革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5192,18339,"木工","RecipeLevelTable#517","马栗木笠",1,"马栗木材",2,"黑麻布",1,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"冰之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5193,14752,"裁缝","RecipeLevelTable#517","黑麻旅衣",1,"黑麻布",3,"马栗木材",2,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5194,13226,"制革","RecipeLevelTable#517","伽迦象革手甲",1,"伽迦象革",2,"黑麻布",1,"海燕革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5195,14763,"裁缝","RecipeLevelTable#517","黑麻软裤",1,"黑麻布",2,"伽迦象革",1,"矮人棉布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5196,13235,"制革","RecipeLevelTable#517","伽迦象革草履",1,"伽迦象革",2,"黑麻布",1,"海燕革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5197,14790,"裁缝","RecipeLevelTable#535","雪亚麻布巧匠包头巾",1,"雪亚麻布",2,"伽迦象革",1,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5198,14792,"裁缝","RecipeLevelTable#535","雪亚麻布巧匠工作坎肩",1,"雪亚麻布",3,"弗里金锭",2,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5199,13280,"制革","RecipeLevelTable#535","赛加羚羊革巧匠手套",1,"赛加羚羊革",2,"雪亚麻布",1,"山鸡革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5200,14794,"裁缝","RecipeLevelTable#535","雪亚麻布巧匠打底裤",1,"雪亚麻布",2,"赛加羚羊革",1,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5201,13282,"制革","RecipeLevelTable#535","赛加羚羊革巧匠皮鞋",1,"赛加羚羊革",2,"雪亚麻布",1,"山鸡革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5202,14791,"裁缝","RecipeLevelTable#535","雪亚麻布大地包头巾",1,"雪亚麻布",2,"赛加羚羊革",1,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5203,14793,"裁缝","RecipeLevelTable#535","雪亚麻布大地外套",1,"雪亚麻布",3,"弗里金锭",2,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5204,13281,"制革","RecipeLevelTable#535","赛加羚羊革大地手套",1,"赛加羚羊革",2,"雪亚麻布",1,"山鸡革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5205,14795,"裁缝","RecipeLevelTable#535","雪亚麻布大地打底裤",1,"雪亚麻布",2,"赛加羚羊革",1,"阿尔马斯提哔叽",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5206,13283,"制革","RecipeLevelTable#535","赛加羚羊革大地皮鞋",1,"赛加羚羊革",2,"雪亚麻布",1,"山鸡革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5207,14810,"裁缝","RecipeLevelTable#545","绛红草布巧匠无檐帽",1,"绛红草布",2,"金毗罗鳄革",1,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5208,14812,"裁缝","RecipeLevelTable#545","绛红草布巧匠短上衣",1,"绛红草布",3,"蓝锆石",2,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5209,13300,"制革","RecipeLevelTable#545","金毗罗鳄革巧匠手套",1,"金毗罗鳄革",2,"绛红草布",1,"赛加羚羊革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5210,14814,"裁缝","RecipeLevelTable#545","绛红草布巧匠打底裤",1,"绛红草布",2,"金毗罗鳄革",1,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5211,13302,"制革","RecipeLevelTable#545","金毗罗鳄革巧匠皮鞋",1,"金毗罗鳄革",2,"铁木材",1,"赛加羚羊革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5212,14811,"裁缝","RecipeLevelTable#545","绛红草布大地贝雷帽",1,"绛红草布",2,"金毗罗鳄革",1,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5213,14813,"裁缝","RecipeLevelTable#545","绛红草布大地坎肩",1,"绛红草布",3,"锰钢锭",2,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5214,13301,"制革","RecipeLevelTable#545","金毗罗鳄革大地手套",1,"金毗罗鳄革",2,"绛红草布",1,"赛加羚羊革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5215,14815,"裁缝","RecipeLevelTable#545","绛红草布大地五分裤",1,"绛红草布",2,"金毗罗鳄革",1,"雪亚麻布",1,"",0,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5216,13303,"制革","RecipeLevelTable#545","金毗罗鳄革大地筒靴",1,"金毗罗鳄革",2,"铁木材",1,"赛加羚羊革",1,"",0,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5217,14835,"裁缝","RecipeLevelTable#560","迷彩绒巧匠工作帽",1,"迷彩绒",2,"蛇牛革",1,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5218,14837,"裁缝","RecipeLevelTable#560","迷彩绒巧匠工作衫",1,"迷彩绒",3,"蛇牛革",2,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5219,13321,"制革","RecipeLevelTable#560","蛇牛革巧匠半指手套",1,"蛇牛革",2,"迷彩绒",1,"金毗罗鳄革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5220,14839,"裁缝","RecipeLevelTable#560","迷彩绒巧匠骑兵裤",1,"迷彩绒",2,"蛇牛革",1,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5221,13323,"制革","RecipeLevelTable#560","蛇牛革巧匠工作靴",1,"蛇牛革",2,"完满木材",1,"金毗罗鳄革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5222,14836,"裁缝","RecipeLevelTable#560","迷彩绒大地狩猎帽",1,"迷彩绒",2,"蛇牛革",1,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5223,14838,"裁缝","RecipeLevelTable#560","迷彩绒大地短衣",1,"迷彩绒",3,"蛇牛革",2,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5224,13322,"制革","RecipeLevelTable#560","蛇牛革大地半指手套",1,"蛇牛革",2,"迷彩绒",1,"金毗罗鳄革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5225,14840,"裁缝","RecipeLevelTable#560","迷彩绒大地及膝裤",1,"迷彩绒",2,"蛇牛革",1,"绛红草布",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"雷之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5226,13324,"制革","RecipeLevelTable#560","蛇牛革大地矮靴",1,"蛇牛革",2,"完满木材",1,"金毗罗鳄革",1,"潜能量碎晶",1,"",0,"",0,"",0,"",0,"土之水晶",8,"风之水晶",8,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5227,16406,"雕金","RecipeLevelTable#517","紫黄晶巧匠耳夹",1,"紫黄晶",2,"辉翠银块",2,"",0,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
5228,16412,"雕金","RecipeLevelTable#517","紫黄晶巧匠项链",1,"紫黄晶",1,"辉翠银块",1,"黑麻布",1,"",0,"",0,"",0,"",0,"",0,"风之水晶",8,"火之水晶",7,0,False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,600
